hh_id,value,fragile_level
3319694785,"[15.581338882446289, 13.273665428161621]",1.0
1879107877,"[2.7255098819732666, -9.167572021484375]",1.0
2099938087,"[-2.8817641735076904, 94.19107818603516]",1.0
9032442747,"[19.2713680267334, 66.4758071899414]",2.0
1080703519,"[33.62760543823242, 79.53755950927734]",2.0
4975427139,"[-27.52056884765625, 66.64017486572266]",1.0
3699619918,"[12.92066478729248, 56.89513397216797]",1.0
4062849397,"[-14.065983772277832, 47.677738189697266]",2.0
4758809217,"[-56.0102424621582, -18.49747657775879]",1.0
7905171275,"[58.80140686035156, -26.22235870361328]",1.0
6393510908,"[-74.66253662109375, 41.64647674560547]",
2843691984,"[28.16206932067871, 29.543148040771484]",2.0
1957967523,"[-14.329282760620117, -33.361549377441406]",2.0
3556307682,"[-42.92360305786133, 78.01290893554688]",2.0
3260872729,"[-11.858682632446289, 65.94514465332031]",2.0
9429240100,"[-6.788633823394775, 15.289243698120117]",2.0
861397578,"[-13.978227615356445, 87.94635009765625]",2.0
4208804114,"[68.50474548339844, 31.324647903442383]",2.0
650654540,"[63.32862091064453, 17.368091583251953]",2.0
6499300810,"[5.871301174163818, 55.406700134277344]",1.0
9018154544,"[-103.82765197753906, 13.923768043518066]",
4497788791,"[-1.4619240760803223, 10.773297309875488]",2.0
6243536006,"[67.2168197631836, -7.0498881340026855]",2.0
3673172802,"[7.392874717712402, 69.40172576904297]",2.0
6089519516,"[-27.355899810791016, 59.73735809326172]",1.0
2066030757,"[-10.238656997680664, 91.33354187011719]",1.0
2552245824,"[30.94775390625, 19.77676773071289]",2.0
8622116219,"[-31.281286239624023, 88.99190521240234]",1.0
8579007421,"[-8.525983810424805, 48.87601089477539]",2.0
4206496838,"[2.2597804069519043, 33.61617660522461]",1.0
7168941689,"[-0.49810242652893066, 25.098947525024414]",2.0
5604991109,"[1.6108072996139526, 49.352577209472656]",2.0
2507808629,"[51.44095993041992, -40.859493255615234]",2.0
1557629054,"[13.574198722839355, -97.02014923095703]",2.0
5821385574,"[-30.93190574645996, 40.81998825073242]",2.0
15601620,"[-82.29351043701172, 48.644412994384766]",
4076309136,"[-41.47334289550781, 76.8828125]",2.0
1401623491,"[81.72490692138672, -2.833753824234009]",2.0
1752240135,"[-58.366859436035156, 18.502283096313477]",1.0
5677428034,"[-55.657840728759766, 57.943275451660156]",1.0
4225501301,"[-1.4523907899856567, 41.90791702270508]",1.0
5943169507,"[43.073204040527344, 65.16319274902344]",2.0
1635019486,"[30.391542434692383, 38.108314514160156]",2.0
6730123318,"[63.45899963378906, 52.14887619018555]",3.0
9518501450,"[30.343931198120117, -84.87757873535156]",1.0
2859013945,"[31.78958511352539, 39.636226654052734]",2.0
2539954625,"[-17.953386306762695, 79.42640686035156]",2.0
4431842144,"[53.26371765136719, 55.904605865478516]",2.0
1975662575,"[-88.7540054321289, 28.385713577270508]",
3699604480,"[4.908517837524414, 53.63594055175781]",2.0
1403393014,"[57.98774719238281, 44.342960357666016]",2.0
7240334337,"[5.71085262298584, 53.89597702026367]",2.0
3596303516,"[-34.07448959350586, 57.69081115722656]",2.0
8511114988,"[5.65043830871582, 54.13218307495117]",1.0
9685988750,"[50.00904083251953, 59.08037567138672]",2.0
4104633138,"[4.640281677246094, 99.6473159790039]",2.0
9343504891,"[-2.7289199829101562, 64.00717163085938]",1.0
1607790639,"[-86.88758850097656, 41.45817184448242]",
4170981509,"[23.59147071838379, 38.89234924316406]",2.0
6932195151,"[23.000139236450195, 49.28738021850586]",2.0
8264192078,"[46.2363166809082, -66.23341369628906]",2.0
3503586698,"[35.07240295410156, 68.59933471679688]",2.0
5307638627,"[41.147953033447266, 61.469940185546875]",2.0
5237335982,"[11.769760131835938, 92.66542053222656]",1.0
4911736119,"[41.13471984863281, 33.509159088134766]",2.0
5782152068,"[-31.667673110961914, 89.56401824951172]",1.0
1641799635,"[13.096879005432129, 91.98514556884766]",1.0
637502454,"[53.56444549560547, 10.58532428741455]",2.0
1288472703,"[36.58849334716797, -32.8820915222168]",2.0
1314441376,"[57.940399169921875, -50.0744514465332]",2.0
8368641469,"[89.71744537353516, 39.528079986572266]",1.0
348215369,"[87.06808471679688, -1.3763949871063232]",1.0
2962546187,"[56.3845329284668, 45.562171936035156]",1.0
9582292077,"[-30.454120635986328, 90.13812255859375]",1.0
1606432780,"[-88.06441497802734, 44.441734313964844]",
6167805128,"[-33.88882827758789, 42.253150939941406]",2.0
6774144329,"[101.01140594482422, 16.743410110473633]",3.0
4249830323,"[-31.00655746459961, -29.460067749023438]",2.0
3427355651,"[55.44221878051758, 11.883084297180176]",2.0
271754763,"[38.10818862915039, -89.60201263427734]",2.0
118217924,"[7.198433876037598, 73.02259063720703]",1.0
9477814620,"[7.433504581451416, 98.31363677978516]",2.0
2922026726,"[-75.30174255371094, 51.76738357543945]",
879700933,"[38.64165496826172, 44.02481460571289]",2.0
5984674218,"[-60.35695266723633, 42.09107208251953]",2.0
1602743479,"[46.369590759277344, 47.57521057128906]",2.0
230579814,"[99.6346435546875, 15.008416175842285]",3.0
2399037424,"[77.28379821777344, -28.4949893951416]",2.0
5074849568,"[5.708911418914795, 71.99385833740234]",2.0
5132079554,"[-28.031679153442383, 52.30391311645508]",2.0
4884898964,"[-51.456912994384766, 74.11814880371094]",1.0
7800792349,"[-5.6061811447143555, 42.02336502075195]",1.0
455808356,"[7.540565013885498, 87.01384735107422]",2.0
6430264407,"[-22.98223114013672, -52.46784591674805]",2.0
6377856010,"[-6.605911731719971, 69.36040496826172]",2.0
7169572360,"[-84.78485870361328, 38.93804931640625]",
9793331607,"[-9.75816535949707, -14.190655708312988]",2.0
7973708264,"[-63.26262664794922, -40.63825988769531]",
6939590256,"[-33.72064971923828, 64.12920379638672]",2.0
8432126185,"[43.00466537475586, -91.49359893798828]",1.0
7248772873,"[60.52200698852539, 25.46367073059082]",1.0
8107107554,"[-8.59636116027832, 73.65003204345703]",2.0
5825610038,"[1.383904218673706, 64.40011596679688]",1.0
6649123595,"[2.2308921813964844, 79.77317810058594]",2.0
2941967075,"[3.483532428741455, 42.55454635620117]",2.0
3617148982,"[6.909084320068359, 53.86318588256836]",2.0
4695521396,"[-99.09561920166016, 21.97469139099121]",
5455108069,"[28.071908950805664, 56.38747787475586]",2.0
1970882685,"[18.04779624938965, 91.8701171875]",2.0
3303518972,"[-60.17226791381836, 68.4016342163086]",1.0
6112859540,"[29.875078201293945, 47.2434196472168]",2.0
188707513,"[48.87276077270508, 53.10293960571289]",2.0
6806075556,"[1.7595751285552979, 98.81736755371094]",1.0
1269958154,"[-15.447609901428223, 36.55927658081055]",1.0
545566444,"[16.416858673095703, 82.55671691894531]",2.0
3856680691,"[18.92848014831543, 55.46310043334961]",2.0
5926196600,"[-29.228666305541992, 82.66905212402344]",1.0
3866842658,"[53.30564498901367, -14.464592933654785]",1.0
5999440925,"[22.290691375732422, 52.084007263183594]",2.0
3382151505,"[18.341001510620117, 80.21283721923828]",1.0
4020133127,"[-21.910070419311523, 68.59172821044922]",1.0
7592581523,"[36.764808654785156, 24.344717025756836]",2.0
7055484465,"[-0.4847428798675537, -54.47453308105469]",1.0
1562864108,"[-9.906241416931152, 74.76301574707031]",1.0
9283130106,"[10.09341812133789, 35.633148193359375]",2.0
482791318,"[-26.87839126586914, 72.02738952636719]",2.0
4220116820,"[-26.98539161682129, 42.06937026977539]",2.0
5109419628,"[-57.81932067871094, 55.32616424560547]",1.0
5222408344,"[27.988204956054688, 47.25651550292969]",2.0
2508223524,"[37.38192367553711, 37.4040412902832]",2.0
2244573213,"[70.96126556396484, 29.64089012145996]",2.0
9050832191,"[11.9356107711792, 41.285850524902344]",2.0
5370761221,"[2.3257362842559814, 87.56380462646484]",1.0
1597249160,"[74.4776611328125, -24.656740188598633]",2.0
4933502107,"[89.5169448852539, 15.71440315246582]",3.0
1869122761,"[-18.272249221801758, -18.158288955688477]",2.0
7037705609,"[-74.12090301513672, 39.70774841308594]",
1238908329,"[-87.09048461914062, 41.484901428222656]",
8781325914,"[-54.11676788330078, 75.22583770751953]",2.0
1488683725,"[1.243640422821045, 60.623695373535156]",1.0
8140927212,"[-29.639888763427734, 76.01545715332031]",2.0
8970431629,"[43.51881408691406, -30.059329986572266]",1.0
9452288794,"[-16.143369674682617, 63.36917495727539]",2.0
2568850494,"[82.84829711914062, 18.661663055419922]",3.0
1567088153,"[-67.07821655273438, 57.4016227722168]",2.0
2265061397,"[43.46969985961914, -91.87505340576172]",1.0
5242912328,"[61.27274703979492, -39.347267150878906]",2.0
5430064849,"[39.987361907958984, 58.5470085144043]",1.0
5023709357,"[-56.531341552734375, 45.972625732421875]",2.0
801684616,"[9.621368408203125, 85.3369369506836]",2.0
7837699516,"[-52.07749557495117, 71.87627410888672]",1.0
2156446815,"[23.6827449798584, 92.73963165283203]",2.0
5646996498,"[-10.012248992919922, 47.781463623046875]",2.0
1209417146,"[31.497251510620117, -98.99170684814453]",1.0
8366723218,"[1.9344276189804077, 74.11392974853516]",2.0
5084500471,"[-13.342549324035645, 76.68473815917969]",2.0
9012037166,"[52.64177703857422, 55.20208740234375]",3.0
7342257110,"[18.539583206176758, 59.632484436035156]",2.0
815121671,"[37.13123321533203, 42.73899841308594]",2.0
4406355141,"[18.95637321472168, 30.65415382385254]",1.0
1999431061,"[-62.648555755615234, 20.928951263427734]",1.0
294151272,"[26.915067672729492, 45.41608428955078]",2.0
6073842533,"[-11.877201080322266, 87.13031005859375]",1.0
7989680657,"[27.310171127319336, 61.86824417114258]",2.0
3495437172,"[-83.39537811279297, 35.38394546508789]",
1670622815,"[-43.12215805053711, 61.81669616699219]",1.0
4923215410,"[-0.8942024111747742, 14.712526321411133]",2.0
8333201683,"[-18.503446578979492, 51.46413803100586]",2.0
5921912763,"[-14.27881908416748, 93.67979431152344]",1.0
3897930483,"[-23.72749137878418, 64.64369201660156]",1.0
1802024521,"[-27.970195770263672, 48.12904739379883]",2.0
9724394450,"[-56.44155502319336, 67.57176208496094]",2.0
1768575272,"[-19.57464599609375, 60.46834945678711]",2.0
8939358777,"[28.0806884765625, 73.07775115966797]",2.0
8340427921,"[-20.990007400512695, 35.25087356567383]",1.0
4164183052,"[21.05521583557129, 76.16837310791016]",2.0
6768731357,"[-85.58349609375, 36.4647102355957]",
7046113156,"[-35.75857162475586, 40.83283615112305]",2.0
1543495691,"[6.80901575088501, 95.1521987915039]",2.0
7236781110,"[-85.5421142578125, 41.649078369140625]",
3767798041,"[-29.56711196899414, 54.646236419677734]",1.0
10802856,"[46.2414436340332, 65.28172302246094]",2.0
6761786831,"[-30.513124465942383, 50.127845764160156]",1.0
2573468731,"[27.114778518676758, 63.304325103759766]",1.0
6165902326,"[-44.585723876953125, 55.10893630981445]",2.0
4285546849,"[-83.16903686523438, 44.65769577026367]",
7149047962,"[2.4175357818603516, 17.61421012878418]",2.0
6628227081,"[62.132102966308594, 19.894811630249023]",2.0
658356208,"[53.41840362548828, 34.97801971435547]",2.0
8078130649,"[31.133546829223633, 90.45301055908203]",2.0
1152988788,"[-14.286953926086426, 82.36344909667969]",2.0
5453989956,"[-86.70111846923828, 42.02756881713867]",
2177738993,"[-57.851165771484375, 61.1227912902832]",2.0
651370878,"[27.706436157226562, -81.17276763916016]",2.0
9053749529,"[7.528585910797119, -105.13465881347656]",1.0
162509229,"[31.879684448242188, 44.20595932006836]",1.0
4544074916,"[76.2186279296875, -34.397483825683594]",2.0
7321976459,"[6.337840557098389, -12.752254486083984]",2.0
5667288574,"[7.201591491699219, 55.18046951293945]",1.0
4193826332,"[103.09304809570312, 23.41305160522461]",1.0
593149156,"[59.25053405761719, 54.26457977294922]",2.0
2160762266,"[-27.78628921508789, 81.42733764648438]",1.0
6277932822,"[0.8345620036125183, 35.77553176879883]",2.0
2307400356,"[-30.290552139282227, 88.30093383789062]",1.0
7444345679,"[85.50141143798828, 18.541942596435547]",3.0
810703944,"[22.690221786499023, -91.86222076416016]",2.0
8624239206,"[10.662944793701172, -94.82421875]",1.0
1000334654,"[42.36036682128906, 7.284741401672363]",1.0
5767710594,"[82.23536682128906, -33.11264419555664]",2.0
2419199383,"[32.02006912231445, 81.1091079711914]",2.0
7122660601,"[-78.69548034667969, 39.72306823730469]",
4767971801,"[20.244537353515625, 78.49529266357422]",1.0
1077106731,"[54.97166061401367, 16.325220108032227]",1.0
1395638682,"[-42.929683685302734, 26.451950073242188]",2.0
6600429795,"[39.90156936645508, 21.931909561157227]",2.0
3416627725,"[-79.68002319335938, 41.953861236572266]",
4012128625,"[-75.20925903320312, 32.06298828125]",
2501363834,"[-27.89875030517578, 64.16570281982422]",1.0
4021385347,"[29.514923095703125, -106.39868927001953]",2.0
7555945611,"[2.4232847690582275, 23.89468002319336]",2.0
2209608542,"[42.06452560424805, 24.346467971801758]",1.0
3921298206,"[17.870901107788086, -94.80071258544922]",1.0
2957820526,"[38.17158508300781, 80.25971984863281]",2.0
9438120098,"[24.05767250061035, 86.25869750976562]",1.0
126533301,"[69.2736587524414, 15.952984809875488]",2.0
1872072308,"[-55.650821685791016, 66.96893310546875]",1.0
881004903,"[-25.11469268798828, 85.63626861572266]",2.0
2388368683,"[23.0394287109375, 49.00729751586914]",1.0
8250711766,"[-28.86403465270996, 86.54405212402344]",2.0
5662846633,"[50.38819885253906, 30.055587768554688]",1.0
9050972909,"[12.494563102722168, 94.33354187011719]",1.0
4270121855,"[13.74255084991455, 25.86216926574707]",1.0
6604848488,"[27.809932708740234, -86.53329467773438]",2.0
8699500065,"[-35.05946350097656, -52.964683532714844]",1.0
5008722964,"[-81.57151794433594, 41.24858474731445]",
9454881512,"[10.11970329284668, -46.88996505737305]",2.0
3943267814,"[4.205925941467285, 38.435447692871094]",2.0
1297344824,"[8.636130332946777, 77.98922729492188]",1.0
4956936549,"[-98.86223602294922, -2.9679982662200928]",
3810744733,"[12.735593795776367, 30.15764617919922]",2.0
1256952902,"[5.344667434692383, 98.21954345703125]",1.0
5411981449,"[-28.400142669677734, -49.95521926879883]",2.0
7377963582,"[28.92946434020996, 55.60021209716797]",2.0
6648127225,"[-9.73925495147705, 74.35997009277344]",1.0
387738240,"[-0.3344056308269501, 14.172666549682617]",2.0
4512912562,"[7.370943546295166, 49.99979782104492]",2.0
3832676524,"[-41.46592712402344, 40.25605773925781]",1.0
8035301089,"[1.860927700996399, -100.7431411743164]",2.0
2573010811,"[65.01932525634766, 36.47306823730469]",2.0
2363240565,"[9.063948631286621, 93.37593078613281]",1.0
2484793380,"[51.67241668701172, 54.492252349853516]",1.0
4800997071,"[15.338287353515625, -24.41426658630371]",2.0
7757132276,"[-24.22465705871582, 87.17279052734375]",2.0
5100285998,"[-58.90568542480469, 72.94772338867188]",2.0
7105496175,"[-9.445728302001953, 37.22509765625]",2.0
2477318143,"[-86.37348937988281, 44.01693344116211]",
5999236857,"[35.80484390258789, -97.65796661376953]",1.0
7074902684,"[-14.066006660461426, 83.36798095703125]",1.0
6932424863,"[-41.491661071777344, 76.24095153808594]",1.0
289854555,"[1.2124320268630981, 61.75226974487305]",2.0
7653378292,"[-79.68224334716797, 39.8890495300293]",
1721677391,"[38.99224853515625, 33.49014663696289]",2.0
4458016294,"[-90.17024230957031, 10.194549560546875]",
2985707414,"[-4.931960105895996, 62.252628326416016]",2.0
3938522678,"[35.276241302490234, -38.24992752075195]",1.0
9656666242,"[-0.21093235909938812, 73.34477996826172]",2.0
2367852241,"[23.009300231933594, 77.9849624633789]",1.0
4076210191,"[44.07820129394531, 27.13410758972168]",2.0
3285784734,"[10.215042114257812, 39.63727569580078]",2.0
2907281375,"[-53.18386459350586, 75.20816802978516]",2.0
6965133203,"[30.66686248779297, -42.699058532714844]",2.0
6353371367,"[17.384557723999023, 11.293587684631348]",2.0
5145304492,"[2.6093530654907227, 5.175055503845215]",2.0
7405754867,"[-83.3550796508789, 38.662147521972656]",
3608801204,"[-18.626293182373047, 60.561241149902344]",2.0
7663130968,"[6.1922712326049805, 95.85901641845703]",2.0
5203411183,"[22.79673957824707, -8.197928428649902]",2.0
3441624779,"[38.30855178833008, 55.52259063720703]",3.0
3014818475,"[26.8806209564209, -93.77444458007812]",2.0
1436716245,"[45.22706985473633, 47.89741134643555]",1.0
2549899701,"[8.132421493530273, -88.07272338867188]",2.0
3105183225,"[-85.81874084472656, -26.479854583740234]",
1477066269,"[48.97269821166992, 27.91762924194336]",2.0
8010283828,"[15.863107681274414, 5.265801906585693]",2.0
4215778216,"[51.901519775390625, 24.205055236816406]",1.0
4297972494,"[-19.251855850219727, 55.329952239990234]",1.0
2599009236,"[7.3112406730651855, 39.817142486572266]",2.0
5735451923,"[31.88076400756836, -101.95612335205078]",2.0
1967665731,"[23.974552154541016, 47.20026397705078]",2.0
2541484830,"[2.430907964706421, 66.25982666015625]",1.0
3507397029,"[26.559194564819336, 71.28300476074219]",2.0
2905802320,"[-43.61111068725586, 67.19841003417969]",1.0
81439957,"[-27.629283905029297, 39.44099044799805]",2.0
9296263840,"[7.994476795196533, -30.836145401000977]",1.0
7706398938,"[-51.78350830078125, -8.054951667785645]",1.0
1612785770,"[23.383033752441406, -50.44670486450195]",2.0
837053200,"[-4.012165069580078, 36.57615661621094]",2.0
2511797466,"[53.77986145019531, 7.501730918884277]",1.0
4627785477,"[21.930654525756836, -104.44305419921875]",2.0
7048574983,"[-15.928369522094727, 25.88373374938965]",2.0
3225537525,"[8.787477493286133, 70.77715301513672]",2.0
3512707602,"[8.288305282592773, 49.423118591308594]",1.0
792010861,"[-70.15216064453125, 9.137060165405273]",1.0
9053428803,"[-58.94108581542969, 29.938526153564453]",2.0
1244642113,"[62.03229522705078, 31.937503814697266]",2.0
8144057667,"[26.471220016479492, 31.751916885375977]",1.0
2116892114,"[47.890953063964844, 54.81381607055664]",2.0
8769324433,"[-23.747371673583984, 36.47552490234375]",2.0
2997899148,"[7.591796398162842, 98.33528900146484]",1.0
8114327458,"[-99.40481567382812, 18.393606185913086]",
3502712567,"[-29.627193450927734, 53.682010650634766]",1.0
4345657279,"[-62.30049133300781, -18.493906021118164]",1.0
5898407033,"[6.531884670257568, -69.32365417480469]",2.0
2733741442,"[18.91489028930664, 59.20725631713867]",2.0
